id,screen_name,name,created_at,description,location,url,profile_image_url,statuses_count,friends_count,followers_count,verified
234822928,RepBobGibbs,Rep. Bob Gibbs,Thu Jan 06 17:17:21 +0000 2011,"R-OH; Chairman, T&I Subcommittee on Water Resources and Environment; Agriculture Comm; http://t.co/sXrcqLkW2r",US Congress,http://t.co/VzILXQbxjn,http://pbs.twimg.com/profile_images/1212121201/Gibbs_Official_Portrait_flag_twitter_normal.jpg,2380,2893,10823,True
234837632,RepRobertHurt,Rep. Robert Hurt,Thu Jan 06 18:01:58 +0000 2011,Honored to represent Virginia's Fifth District in Congress. http://t.co/jbrBps97xV,,http://t.co/2E3gUw6MNa,http://pbs.twimg.com/profile_images/595677556218683392/Zs2M3qF7_normal.jpg,2518,673,10026,True
234906311,RepEdWhitfield,Rep. Ed Whitfield,Thu Jan 06 21:36:56 +0000 2011,Representative Ed Whitfield of Kentucky’s First Congressional District and Chairman of the House Subcommittee on Energy and Power.,"Hopkinsville, KY",http://t.co/AcRLH7PAM7,http://pbs.twimg.com/profile_images/378800000021033955/ca92142d10d6f8082d31529eb11a4767_normal.jpeg,1006,919,6223,True
234937222,RepChrisGibson,Chris Gibson,Thu Jan 06 23:23:12 +0000 2011,"Congressman for New York's 19th Congressional District, Army Veteran, Member of the House Agriculture and Armed Services Committees","Kinderhook, NY",http://t.co/aBSHGM8nMB,http://pbs.twimg.com/profile_images/3110292088/11d68f75b310cd26c4b84ec750503acd_normal.jpeg,1567,200,9263,True
235190657,RepChuck,Chuck Fleischmann,Fri Jan 07 15:46:29 +0000 2011,My official House office Twitter account. I work for the people of TN-03.,"Washington, D.C./TN-03",http://t.co/BanS9JzDxx,http://pbs.twimg.com/profile_images/598906636695048192/qph6Qq5o_normal.png,1485,615,7306,True
235217558,SenCoryGardner,Cory Gardner,Fri Jan 07 17:02:56 +0000 2011,Proudly serving the state of Colorado in the United States Senate.  This is my official Senate Twitter account. Tweets from Cory are signed -cg.,Colorado,,http://pbs.twimg.com/profile_images/562347582215573505/4BV0djAm_normal.jpeg,2936,491,14760,True
235251868,RepKristiNoem,Rep. Kristi Noem,Fri Jan 07 18:44:34 +0000 2011,"I'm South Dakota's lone Member of the U.S. House of Representatives. I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.",,https://t.co/mL3q1EsBF6,http://pbs.twimg.com/profile_images/705421289129910272/QNRcgUdV_normal.jpg,3109,340,17550,True
235271965,RepStevePearce,Steve Pearce,Fri Jan 07 19:44:44 +0000 2011,I represent New Mexico's 2nd Congressional District.  I am fighting to create jobs in NM and voice New Mexicans' other concerns in Washington.,"Hobbs, NM",https://t.co/cKY4kfJLQb,http://pbs.twimg.com/profile_images/3293055498/947a6b253223c153777fa4790018da34_normal.jpeg,3025,718,7593,True
235312723,DesJarlaisTN04,Scott DesJarlais,Fri Jan 07 21:47:44 +0000 2011,Republican Congressman for Tennessee's 4th Congressional District.,,http://t.co/omXrQSGbn2,http://pbs.twimg.com/profile_images/1264997339/DesJarlais.OfficialPhoto_normal.jpg,2739,1102,8490,True
23600262,EleanorNorton,Eleanor H. Norton,Tue Mar 10 14:47:46 +0000 2009,Member of the U.S. Congress,"Washington, DC",http://t.co/eAj7qkFezL,http://pbs.twimg.com/profile_images/593777800588328960/HlNwgiwl_normal.jpg,2400,864,17429,True
236279233,NormaJTorres,Rep. Norma Torres,Mon Jan 10 06:30:14 +0000 2011,U.S. Representative for California's 35th District,,http://t.co/gGnDS8hiES,http://pbs.twimg.com/profile_images/553643610084610048/6hiqkvqW_normal.jpeg,3299,656,3667,True
236479311,RepRichNugent,Rich Nugent,Mon Jan 10 17:48:59 +0000 2011,Proudly Representing Florida's 11th Congressional District,FL-11 and Washington DC,http://t.co/AtlnqSnpuz,http://pbs.twimg.com/profile_images/1241504704/Nugent_Official_Photo_Large_normal.jpg,68,190,3281,True
236511574,SenGaryPeters,Senator Gary Peters,Mon Jan 10 19:17:36 +0000 2011,U.S. Senator proudly representing the state of Michigan.,,http://t.co/LDQSc7zibg,http://pbs.twimg.com/profile_images/565664435516506115/a_4YIiVj_normal.jpeg,3050,1138,13407,True
236899846,RepRichardHanna,Rep. Richard Hanna,Tue Jan 11 16:34:58 +0000 2011,"A self-made businessman, husband and father committed to representing the people of New York's 22nd Congressional District.",,http://t.co/ZiSIYVANMc,http://pbs.twimg.com/profile_images/1831796855/HANN9330_normal.jpg,3140,522,9527,True
236916916,RepJimRenacci,Rep. Jim Renacci,Tue Jan 11 17:20:35 +0000 2011,Serving my third term representing the great people of the 16th district of Ohio in the House of Representatives,,http://t.co/LsCk9OUjWm,http://pbs.twimg.com/profile_images/481891569859973120/9KrU2b-Z_normal.jpeg,2717,651,10612,True
236960387,RepFrankGuinta,Rep. Frank Guinta,Tue Jan 11 19:20:05 +0000 2011,Proud to represent the people of New Hampshire's First Congressional District!,First District - New Hampshire,http://t.co/WzfnUSAlfJ,http://pbs.twimg.com/profile_images/562371852689883136/CLpU3fuK_normal.jpeg,2076,618,4561,True
23712174,GreggHarper,Gregg Harper,Wed Mar 11 03:02:52 +0000 2009,Devoted husband. Loving father. Principled conservative.,"Pearl, Mississippi",http://t.co/aOKyO7wSYD,http://pbs.twimg.com/profile_images/562659333029130242/RHnhESLg_normal.jpeg,2727,456,12877,True
237299871,RepMoBrooks,Mo Brooks,Wed Jan 12 14:46:14 +0000 2011,Thanks for following me. I'm the Congressman for Alabama's Fifth District and this is my official Twitter page. It's an honor to serve you.,Alabama,http://t.co/XErdLh9N6C,http://pbs.twimg.com/profile_images/3253062018/1745ec9085ff4db219c69bd7ffb2e7fc_normal.jpeg,880,1945,9859,True
237312687,RepBillFlores,Rep. Bill Flores,Wed Jan 12 15:20:23 +0000 2011,"I am working hard for Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.",17th District of Texas,http://t.co/KhFWx7QKwG,http://pbs.twimg.com/profile_images/558737418287722496/JSryyVjS_normal.jpeg,5169,2230,10619,True
237348797,TGowdySC,Trey Gowdy,Wed Jan 12 16:57:04 +0000 2011,Congressman for South Carolina's 4th District.,,http://t.co/AjWmM2R00J,http://pbs.twimg.com/profile_images/722891395984285696/OYxIYpyP_normal.jpg,1414,402,269558,True
237750442,RepSteveChabot,Steve Chabot,Thu Jan 13 15:03:08 +0000 2011,"Proudly representing the First Congressional District of Ohio. Serving on @HouseSmallBiz, @HouseJudiciary, & @HouseForeign.","Cincinnati, Ohio",https://t.co/xxw0sSvOkt,http://pbs.twimg.com/profile_images/431885695020331008/3cuw6gE-_normal.jpeg,2263,3054,11551,True
237763317,RepHartzler,Rep. Vicky Hartzler,Thu Jan 13 15:38:52 +0000 2011,"I serve the hardworking Missourians of #MO4. Working to reduce big govt. burden & unleash American spirit. On Armed Services, Agriculture, Budget Committees","Harrisonville, Missouri",http://t.co/67BpQ5eROP,http://pbs.twimg.com/profile_images/613719612581089280/aIg3Odi0_normal.jpg,4261,847,9508,True
237770636,JohnCarneyDE,Rep. John Carney,Thu Jan 13 15:58:13 +0000 2011,Official Twitter page for U.S. Representative John Carney (D-DE). http://t.co/tdz4voj10e,"Delaware and Washington, D.C.",,http://pbs.twimg.com/profile_images/378800000678114104/f511ad7d5c112fd80bf2d032d21fb58d_normal.jpeg,1515,1104,9911,True
237814920,RepHultgren,Rep. Randy Hultgren,Thu Jan 13 18:03:42 +0000 2011,Member of Congress proudly representing Illinois' 14th District. Serving on @HouseScience @FinancialCmte Committees. Find me on FB at http://t.co/cAzY81jGee.,,http://t.co/RxXWsFX5aP,http://pbs.twimg.com/profile_images/1555301015/Hultgren_Low-Res_normal.jpg,3662,1851,9261,True
237862972,RepWalberg,Rep Tim Walberg,Thu Jan 13 20:26:26 +0000 2011,"Proudly serving the Michigan 7th District, tweet at me or join the discussion on Facebook http://t.co/W4dgfpnMav",MI 7th Congressional District,http://t.co/ps36JMcXXV,http://pbs.twimg.com/profile_images/628254462403051520/ta_nS8a7_normal.png,2679,1018,8879,True
237944147,RepFitzpatrick,Mike Fitzpatrick,Fri Jan 14 00:38:49 +0000 2011,Proudly representing #PA8 in the US House of Representatives. Husband. Dad. @Eagles fan.      #BetterJobsMoreOpportunity,"Langhorne, PA",http://t.co/XKNHAfCEMB,http://pbs.twimg.com/profile_images/552167537664749569/uiznx6_o_normal.jpeg,5015,1104,9895,True
2382685057,RepRobWoodall,Rob Woodall,Mon Mar 10 21:01:47 +0000 2014,"U.S. Representative for the Seventh District of Georgia, and serving as Chairman of the Rules Subcommittee on Legislative & Budget Process.","Lawrenceville, GA; Wash., D.C.",http://t.co/twbdtrZomN,http://pbs.twimg.com/profile_images/522063908387819521/dUyi07Xy_normal.jpeg,363,562,1764,True
23970171,TomRooney,Tom Rooney,Thu Mar 12 15:44:41 +0000 2009,Proudly represent Florida's 17th District in the U.S. House of Representatives. Husband & father of 3 sons. RT ≠ endorsement.,Florida,http://t.co/pmjvTCiKv1,http://pbs.twimg.com/profile_images/1367529690/Tom_for_twitter_normal.JPG,2707,3904,14541,True
23976316,RepKenMarchant,Kenny Marchant,Thu Mar 12 16:19:18 +0000 2009,Serving the 24th Congressional District of Texas | Member of @WaysandMeansGOP and House Ethics Committee,"Irving and Washington, D.C.",http://t.co/oo2nzXGA8N,http://pbs.twimg.com/profile_images/2645758686/89e205cff6e2c817ea71dfde513483f3_normal.jpeg,4833,2195,14143,True
239871673,RepLouBarletta,Rep. Lou Barletta,Tue Jan 18 16:37:10 +0000 2011,Proudly representing Pennsylvania's 11th Congressional District.,,http://t.co/2bjJjbvMJ2,http://pbs.twimg.com/profile_images/378800000575978494/4c44fc43515e33320fa3013a5642ea97_normal.jpeg,1608,1703,10236,True
239905257,USRepRHinojosa,Rep. Rubén Hinojosa,Tue Jan 18 18:13:06 +0000 2011,Proudly representing the 15th Congressional District of Texas,,http://t.co/QiAaQKIN34,http://pbs.twimg.com/profile_images/3193379421/57fb3a4c865d26573f54517ab2ec0a95_normal.jpeg,1813,512,8584,True
239949176,RepKarenBass,Congressmember Bass,Tue Jan 18 20:25:36 +0000 2011,"Representing California's 37th District, which includes Los Angeles, South LA, and Culver City. https://t.co/XHzgMSAQAc",Los Angeles & Washington,http://t.co/1QNH7tmurQ,http://pbs.twimg.com/profile_images/605458297475317761/P1AjUUex_normal.jpg,2840,14807,25335,True
240363117,RepTomMarino,Rep. Tom Marino,Wed Jan 19 19:11:27 +0000 2011,Proud to serve citizens of PA-10. Member on @HouseForeign @HouseHomeland @HouseJudiciary & Vice President of @NATO Parliamentary Assembly,Pennsylvania,http://t.co/vUAMh0aOOs,http://pbs.twimg.com/profile_images/704700495730974720/4K03J5FW_normal.jpg,2550,947,14374,True
240385577,RepMickMulvaney,Rep. Mick Mulvaney,Wed Jan 19 20:18:39 +0000 2011,,South Carolina's 5th District,http://t.co/dKqxSxCsLK,http://pbs.twimg.com/profile_images/378800000832890494/b7cbc8f4c95ca46f206bfdbc63362a39_normal.jpeg,1367,6195,10914,True
240393970,RepJeffDuncan,Rep. Jeff Duncan,Wed Jan 19 20:45:16 +0000 2011,"Christian, husband, father, former small business owner, and Congressman for South Carolina's Third Congressional District",,http://t.co/SmkIIIuAlq,http://pbs.twimg.com/profile_images/701465475742564356/y-sHoRKf_normal.jpg,4751,10782,29601,True
240427862,RepMcKinley,David B. McKinley,Wed Jan 19 22:29:00 +0000 2011,Proud to serve the First District of West Virginia in the U.S. House of Representatives. Member of the Energy and Commerce Committee. Staff-run account,,http://t.co/5H1HsbP76e,http://pbs.twimg.com/profile_images/510503346549964800/Rb3_PfnK_normal.jpeg,3188,300,10381,True
240760644,RepGosar,"Rep. Paul Gosar, DDS",Thu Jan 20 17:44:27 +0000 2011,Proudly representing Arizona's Fourth Congressional District.,,https://t.co/fETcpzL0kG,http://pbs.twimg.com/profile_images/698711341905924096/cEM3w09T_normal.jpg,6196,3653,15829,True
240812994,YvetteClarke,Yvette D. Clarke,Thu Jan 20 20:14:21 +0000 2011,U.S. Representative proudly serving New York's 9th Congressional district. RT ≠ endorsement.,"Brooklyn, NY",http://t.co/ruU2CXhyLM,http://pbs.twimg.com/profile_images/1224689291/OFFICIAL_HEADSHOT_normal.JPG,6688,5979,13696,True
241207373,RepLoBiondo,Frank LoBiondo,Fri Jan 21 18:28:47 +0000 2011,Congressman proudly representing New Jersey's 2nd District. Chairman of House Aviation Subcommittee & CIA Subcommittee,#SouthJersey,http://t.co/eXru2mhvIf,http://pbs.twimg.com/profile_images/423483413945778176/W_md9SFz_normal.jpeg,2831,228,7430,True
24183358,CongCulberson,John Culberson,Fri Mar 13 14:54:29 +0000 2009,"Proud father, happy husband, Jeffersonian Republican. TX Congressman.","Houston, TX",https://t.co/wymw0f4Inl,http://pbs.twimg.com/profile_images/959783016/n1751723339_5337_normal.jpg,1396,669,7881,True
24195214,janschakowsky,Jan Schakowsky,Fri Mar 13 16:03:17 +0000 2009,"Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District","Chicago, IL",http://t.co/qdNbWpz49j,http://pbs.twimg.com/profile_images/705123373462872064/Lvzjp4vg_normal.jpg,4032,1148,17865,True
242426145,RepMcGovern,Rep. Jim McGovern,Mon Jan 24 19:18:36 +0000 2011,"Official Twitter account for Congressman Jim McGovern, of Massachusetts' 2nd Congressional District.",Massachusetts,https://t.co/f2XcW4hsKs,http://pbs.twimg.com/profile_images/721693548572254208/NIfPFRbU_normal.jpg,3774,501,15529,True
242555999,SenWhitehouse,Sheldon Whitehouse,Tue Jan 25 01:52:03 +0000 2011,"U.S. Senator from #RhodeIsland, the Ocean State. Follows, RTs ≠ endorsement, but I look forward to listening to you.",Rhode Island,http://t.co/z6NYBzbPgY,http://pbs.twimg.com/profile_images/378800000051321410/55ff7ed4f6264c8eec19a81a66be6bb0_normal.png,3307,1423,26683,True
242761889,CongressmanDan,Dr. Dan Benishek,Tue Jan 25 14:54:16 +0000 2011,Doctor representing #NorthernMichigan. Fighting for Veterans. Growing our economy. Protecting the Great Lakes.,"Iron River, MI",http://t.co/lTUc5982TQ,http://pbs.twimg.com/profile_images/475998925137006593/KlZJBpam_normal.jpeg,573,7466,9550,True
242772524,RepFrankLucas,Frank Lucas,Tue Jan 25 15:24:07 +0000 2011,Fifth generation Oklahoman proudly representing the Third Congressional District of Oklahoma.,,http://t.co/skfi9SUpUi,http://pbs.twimg.com/profile_images/628275690253774848/4zKOn1iP_normal.png,547,241,3989,True
242836537,SenatorLeahy,Sen. Patrick Leahy,Tue Jan 25 18:20:07 +0000 2011,,"Washington, DC",http://t.co/yrKgLVIocD,http://pbs.twimg.com/profile_images/710826634182565893/suG-Vcwq_normal.jpg,7674,1162,37519,True
242873057,RepTipton,Rep. Scott Tipton,Tue Jan 25 20:01:25 +0000 2011,Proud to Represent the people of #Colorado's 3rd Congressional District. Member of @FinancialCmte & Vice Chairman of @westerncaucus,"Cortez, CO",https://t.co/mPBCduxaJ7,http://pbs.twimg.com/profile_images/659050006985469952/qxGgiCLW_normal.jpg,1720,1248,8755,True
242892689,nikiinthehouse,Niki Tsongas,Tue Jan 25 20:57:25 +0000 2011,"Proudly representing the families of the Massachusetts 3rd District.

More info at: http://t.co/mp6QlRchln",,http://t.co/ieY22ZPpR2,http://pbs.twimg.com/profile_images/718416556284317696/W9Wn-T8b_normal.jpg,4585,1477,10203,True
242926427,HerreraBeutler,JaimeHerreraBeutler,Tue Jan 25 22:36:44 +0000 2011,"I'm proud to have grown up in SW WA, and honored to represent this wonderful region in the US Congress. Want regular email updates? http://t.co/sZutp93Fhg",,http://t.co/g23DlVNdtc,http://pbs.twimg.com/profile_images/510487926900150272/UksS2ekj_normal.jpeg,371,1130,7734,True
2433737761,RepHastingsFL,Alcee L. Hastings,Tue Apr 08 14:53:21 +0000 2014,"Congressman Alcee L. Hastings represents Broward, Palm Beach, and Hendry counties in the U.S. House of Representatives.",Florida 20th,http://t.co/g0E2ojpNr4,http://pbs.twimg.com/profile_images/453552802426400768/hCjUwfMs_normal.jpeg,504,54,2723,True
244268646,RepMikePompeo,Mike Pompeo,Fri Jan 28 22:54:50 +0000 2011,U.S. Congressman representing KS-04. West Point. General Aviation. Manufacturing. Energy. Free markets. My staff helps me on Twitter. RTs aren't endorsements.,,http://t.co/HjFeeD3BBe,http://pbs.twimg.com/profile_images/711918837323718656/dRKZQ5Ni_normal.jpg,3580,1532,11423,True
245408102,RepDold,Rep. Robert J. Dold,Mon Jan 31 16:44:15 +0000 2011,Proudly representing the 10th District of Illinois. Follow along on Facebook & Instagram: https://t.co/gVIVqb99ca | https://t.co/WKM99U8H9P,Illinois Tenth District,https://t.co/wKKTbTaa4I,http://pbs.twimg.com/profile_images/657200406364295168/6kx02-c4_normal.jpg,2452,1156,4749,True
245451804,RepJimCosta,Rep. Jim Costa,Mon Jan 31 18:42:23 +0000 2011,Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.,,http://t.co/lCxczJ32HJ,http://pbs.twimg.com/profile_images/2823385828/5fdd3febd6729c9077a2e35710d3b93f_normal.jpeg,1142,466,4926,True
246341769,Raul_Labrador,Raúl R. Labrador,Wed Feb 02 16:26:52 +0000 2011,Proudly serving Idaho's beautiful 1st Congressional District.,"Eagle, Idaho",http://t.co/6B5v8If4F2,http://pbs.twimg.com/profile_images/1277129862/Smaller_Picture_normal.jpg,1338,576,10402,True
246769138,RepEdRoyce,Ed Royce,Thu Feb 03 12:40:15 +0000 2011,U.S. Representative Ed Royce proudly serves California's 39th Congressional District and is Chairman of the @HouseForeign Affairs Committee.,"Fullerton, CA & Washington, DC",http://t.co/IrOQ79yEht,http://pbs.twimg.com/profile_images/1238558926/EdwardRoyce-colorheadshot1_normal.jpg,2954,572,13935,True
247334603,SenatorDurbin,Senator Dick Durbin,Fri Feb 04 15:50:42 +0000 2011,Serving the people of Illinois. Assistant Senate Democratic Leader. Follows/RTs do not equal an endorsement.,,http://t.co/RrpApq5oN1,http://pbs.twimg.com/profile_images/722503141288210432/cM5PYxT5_normal.jpg,6556,2138,66103,True
24735461,PeteSessions,Pete Sessions,Mon Mar 16 17:54:52 +0000 2009,I proudly represent the people of Texas' 32nd Congressional District and serve as the Chairman of the House Committee on Rules.,,http://t.co/ZbESaBtE5q,http://pbs.twimg.com/profile_images/1479315255/48918-012-005f_normal.jpg,4523,807,17266,True
24745957,RepHankJohnson,Rep. Hank Johnson,Mon Mar 16 18:52:49 +0000 2009,"I fight for justice, civil rights and working people the world over.","Lithonia, GA; Washington",https://t.co/9yX6VnQSmY,http://pbs.twimg.com/profile_images/606119872259457024/VZsnahVm_normal.jpg,2754,612,14195,True
24773493,RepTrentFranks,Rep. Trent Franks,Mon Mar 16 21:27:49 +0000 2009,Representing Arizona's Eighth Congressional District.,"Peoria, AZ",https://t.co/ABCpafKq3T,http://pbs.twimg.com/profile_images/578537437942525952/V56CiK3f_normal.jpeg,2034,2028,19670,True
2482022082,USRepDavidJolly,David Jolly,Wed May 07 12:35:31 +0000 2014,Proudly representing Florida's 13th District and the people of Pinellas County in the U.S. House.,"Indian Shores, FL",http://t.co/7bXFXJjE5c,http://pbs.twimg.com/profile_images/464196322317189120/MESrxe3f_normal.png,1325,259,3120,True
248699486,RepJeffDenham,Jeff Denham,Mon Feb 07 15:01:35 +0000 2011,Working for the people of California's 10th district in the U.S. House of Representatives. http://t.co/8CkNyoIDFU,"Modesto, CA",http://t.co/ygTJfTzvyw,http://pbs.twimg.com/profile_images/1239618073/Jeff_Head_Shot_normal.JPG,2122,1642,10519,True
248735463,RepBarbaraLee,Rep. Barbara Lee,Mon Feb 07 16:28:28 +0000 2011,"Progressive Democrat proudly representing the #EastBay CA-13 in Congress. Working to promote economic & racial justice, peace & human rights in the US & abroad.","Washington, DC and Oakland, CA",http://t.co/3zHy7BuRyf,http://pbs.twimg.com/profile_images/430378206353317888/3QKYak-Z_normal.jpeg,4521,5163,30680,True
248850174,RepMeehan,Patrick Meehan,Mon Feb 07 21:19:34 +0000 2011,Proudly representing Pennsylvania's 7th District in the U.S. House of Representatives,,http://t.co/bQHkoA5zCp,http://pbs.twimg.com/profile_images/1388714447/MPF11_031_506_normal.jpg,3441,960,9355,True
24913074,RepSpeier,Jackie Speier,Tue Mar 17 17:02:38 +0000 2009,"Represents California's 14th Congressional District. House Armed Services Committee, House Permanent Select Committee on Intelligence.  https://t.co/gGH33BzCXx",,http://t.co/riEFCSOgog,http://pbs.twimg.com/profile_images/582638025634516992/ISzkALXv_normal.jpg,2718,22358,23457,True
249219716,RepFincherTN08,Stephen Fincher,Tue Feb 08 16:24:26 +0000 2011,"Congressman, Farmer, and Gospel Singer proudly serving the people of the 8th district of the great state of Tennessee.","Frog Jump, TN",http://t.co/TD5tKVmfm2,http://pbs.twimg.com/profile_images/3379717513/76119f5dea9e00473a3eec9ca1f03f4f_normal.jpeg,2901,1191,8335,True
249288197,SamsPressShop,Sam Johnson,Tue Feb 08 19:01:18 +0000 2011,Faithfully serving the Third Congressional District of Texas.,Third District of Texas,http://t.co/16udr7zv3r,http://pbs.twimg.com/profile_images/1238704702/CSJ41303WylieRallyCsjCloser_normal.jpg,780,439,4632,True
249339682,RepBoustany,Charles Boustany,Tue Feb 08 21:15:08 +0000 2011,South Louisiana's voice on Capitol Hill. Jobs. Energy. Healthcare. Low Taxes. Veterans. #LA03 @WaysandMeansGOP,"Washington, DC/South Louisiana",http://t.co/FYFJi5Do0W,http://pbs.twimg.com/profile_images/378800000227779259/ee5af5fc97a925239319d0db6e059018_normal.jpeg,1228,743,7347,True
249348006,RepAnnaEshoo,Rep. Anna G. Eshoo,Tue Feb 08 21:36:03 +0000 2011,Representing California's 18th Congressional District--the heart of Silicon Valley. Ranking Member of the Communications and Technology Subcommittee.,"Palo Alto, CA",http://t.co/kDThNgg9my,http://pbs.twimg.com/profile_images/621705739485233152/XOBUJmeN_normal.jpg,1231,746,11550,True
249410485,SanfordBishop,"Sanford Bishop, Jr.",Wed Feb 09 00:23:10 +0000 2011,"Proudly representing Georgia's 2nd Congressional District.
Ranking Member of MilCon/VA Approps Subcommittee 
http://t.co/jORrdOYPnj",Georgia 2nd CD & Washington DC,http://t.co/ozJucyCFUb,http://pbs.twimg.com/profile_images/2429733840/rjl32rw6zxkszb84av5z_normal.jpeg,1465,785,8510,True
249787913,SenatorCarper,Senator Tom Carper,Wed Feb 09 19:46:42 +0000 2011,U.S. Senator for Delaware | Ranking Member of @SenateHSGACDems,Delaware,http://t.co/0KSoFFra6j,http://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg,4591,786,18990,True
250188760,RonWyden,Ron Wyden,Thu Feb 10 16:08:15 +0000 2011,U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/xlc8cjtnrN,"Oregon & Washington, DC",https://t.co/PeDrcHcuFw,http://pbs.twimg.com/profile_images/649659158531297280/w_0M4leg_normal.jpg,3212,314,41803,True
25086658,congbillposey,Bill Posey,Wed Mar 18 15:05:42 +0000 2009,"Congressman from Florida's 8th district, representing the Space and Treasure Coasts","Rockledge, FL",http://t.co/tUCU5eCWsh,http://pbs.twimg.com/profile_images/115078512/bill_headshotcompressed_normal.JPG,1172,932,10779,True
252249233,RepPeterDeFazio,Rep Peter DeFazio,Mon Feb 14 20:20:20 +0000 2011,Representing the 4th Congressional District in Oregon,,http://t.co/QVPjYtiwNC,http://pbs.twimg.com/profile_images/433317647241859072/r361UudO_normal.jpeg,854,749,11355,True
252819323,RepTomReed,Tom Reed,Wed Feb 16 00:03:43 +0000 2011,Tom Reed represents New York's 23rd Congressional District,,http://t.co/IqT9uqukZl,http://pbs.twimg.com/profile_images/3700040503/14142f0f278d7e69b19273996db4ac9e_normal.jpeg,1135,198,7967,True
252819642,RepKevinYoder,Rep. Kevin Yoder,Wed Feb 16 00:04:41 +0000 2011,"I represent the 3rd District of Kansas in the United States Congress, where I serve on the House Appropriations Committee.",KS 3rd District & DC,http://t.co/SFpm7Mapbi,http://pbs.twimg.com/profile_images/606933705542799360/d-lWEaEO_normal.jpg,5409,1582,10628,True
254082173,RepJoeWilson,Joe Wilson,Fri Feb 18 15:18:45 +0000 2011,Official Twitter account for Congressman Joe Wilson (SC-02). Grateful to serve as Chairman of the HASC Subcommittee on Emerging Threats & Capabilities,,http://t.co/r5pKmJPZDn,http://pbs.twimg.com/profile_images/661622212294778880/ScIsfHAl_normal.jpg,837,301,5468,True
2560169238,RepDaveBrat,Rep. Dave Brat,Wed Jun 11 00:22:04 +0000 2014,"Proudly serving Virginia's Seventh Congressional District #VA07. I sit on the House Committees on the Budget, @EdWorkforce, and the  @HouseSmallBiz","Washington, DC",https://t.co/aqYZqCVMTi,http://pbs.twimg.com/profile_images/556902106745950208/258Pt5y5_normal.jpeg,963,538,3150,True
25781141,repsandylevin,Sandy Levin,Sun Mar 22 04:32:56 +0000 2009,Congressman Sandy Levin representing Michigan’s 9th Congressional District. Ranking Member of the House Ways and Means Committee.,,http://t.co/37D2qhVvNn,http://pbs.twimg.com/profile_images/654400470887239680/5c3vUQZZ_normal.jpg,1802,14287,19213,True
258900199,RepMaloney,Carolyn  B. Maloney,Mon Feb 28 19:06:50 +0000 2011,"New York's 12th Congressional District - Manhattan, Brooklyn & Queens",New York City,http://t.co/G6SgsJbYJB,http://pbs.twimg.com/profile_images/712393122391703552/aIuAc9XX_normal.jpg,2263,3290,11661,True
26051676,RepGusBilirakis,Gus Bilirakis,Mon Mar 23 17:56:32 +0000 2009,"Congressman for Florida’s 12th Congressional District, Committees: @HouseCommerce @HouseVetAffairs","Palm Harbor, Fla.",http://t.co/4oHwHdDPuy,http://pbs.twimg.com/profile_images/694914426131111936/hTyLQllD_normal.png,4520,1212,13258,True
262756641,SenOrrinHatch,Senator Hatch Office,Tue Mar 08 18:04:18 +0000 2011,U.S. Senator from Utah. Tweets are by Sen. Hatch's staff; those signed ogh are from Sen. Hatch himself.,,http://t.co/J4uQN7sg8O,http://pbs.twimg.com/profile_images/1265985804/09232010_master_copy_normal.jpg,4209,200,16663,True
264219447,SenatorWicker,Senator Roger Wicker,Fri Mar 11 14:59:01 +0000 2011,U.S. Senator for the State of Mississippi. Please visit my website for updates from the Senate.,"Mississippi & Washington, DC",http://t.co/AUGbIUCKKb,http://pbs.twimg.com/profile_images/694231794602872832/UdbuYlbe_normal.jpg,2496,292,21195,True
26424123,RepMcCaul,Michael McCaul,Wed Mar 25 03:54:11 +0000 2009,News from Congressman Michael McCaul (R-TX 10) and his Press Office,Texas' 10th District,http://t.co/bxJlTsjdZJ,http://pbs.twimg.com/profile_images/378800000545299425/42711256d5e2644c778936f755b986cd_normal.jpeg,1833,298,11014,True
266133081,SenDeanHeller,Dean Heller,Mon Mar 14 18:31:08 +0000 2011,U.S. Senator Dean Heller,Nevada,http://t.co/tnRta2EeF6,http://pbs.twimg.com/profile_images/563351918450184192/lSA-G3Vi_normal.jpeg,4609,11880,23360,True
26778110,RepWalterJones,Rep. Walter Jones,Thu Mar 26 15:50:58 +0000 2009,Congressman Walter B. Jones represents the Third Congressional District of North Carolina #NC03,Eastern North Carolina,http://t.co/G0tNMT3Ges,http://pbs.twimg.com/profile_images/110804051/WBJ_official_photo_normal.jpg,1604,175,14204,True
267854863,RepRichmond,Rep Cedric Richmond,Thu Mar 17 17:30:45 +0000 2011,Representing the 2nd Congressional District of Louisiana and the Who Dat Nation.,,http://t.co/SUcIB89W63,http://pbs.twimg.com/profile_images/615611063124373504/VQb-9ej2_normal.jpg,1767,820,8764,True
